paradigm,regime,shuffled,subject,n,acc,ci_lo,ci_hi,sig_thresh,majority,train_acc
imagined,"A within-subj, random CV",True,46,45,0.37777777777777777,0.23767824472779814,0.5345898873536272,0.6222222222222222,0.5111111111111111,
imagined,"A within-subj, random CV",True,49,42,0.6904761904761905,0.5291393710678833,0.8237789173580449,0.6190476190476191,0.5,
imagined,"A within-subj, random CV",True,50,42,0.5238095238095238,0.3641779709213327,0.6799594911397739,0.6190476190476191,0.5,
imagined,"A within-subj, random CV",True,51,45,0.37777777777777777,0.23767824472779814,0.5345898873536272,0.6222222222222222,0.5333333333333333,
imagined,"A within-subj, random CV",True,52,42,0.47619047619047616,0.32004050886022595,0.6358220290786671,0.6190476190476191,0.5,
imagined,"A within-subj, random CV",True,54,42,0.5714285714285714,0.40961127076287,0.7227932522003722,0.6190476190476191,0.5,
imagined,"A within-subj, random CV",True,57,45,0.5111111111111111,0.35774038567003036,0.6629662516072066,0.6222222222222222,0.5333333333333333,
imagined,"A within-subj, random CV",True,59,42,0.6190476190476191,0.4563674954978985,0.7642794531367836,0.6190476190476191,0.5,
imagined,"A within-subj, random CV",True,60,42,0.5476190476190477,0.38673178723787444,0.7015411868036825,0.6190476190476191,0.5,
imagined,"A within-subj, random CV",True,61,45,0.4888888888888889,0.3370337483927935,0.6422596143299697,0.6222222222222222,0.5111111111111111,
imagined,"A within-subj, random CV",True,63,42,0.5714285714285714,0.40961127076287,0.7227932522003722,0.6190476190476191,0.5,
imagined,"A within-subj, random CV",True,66,45,0.3333333333333333,0.20000568801069493,0.48950363785836143,0.6222222222222222,0.5111111111111111,
imagined,"A within-subj, random CV",True,68,42,0.38095238095238093,0.23572054686321633,0.5436325045021015,0.6190476190476191,0.5,
imagined,"A within-subj, random CV",True,69,42,0.5,0.3419475770509645,0.6580524229490354,0.6190476190476191,0.5,
imagined,"A within-subj, random CV",True,70,42,0.42857142857142855,0.2772067477996278,0.5903887292371299,0.6190476190476191,0.5,
imagined,"A within-subj, random CV",True,73,42,0.47619047619047616,0.32004050886022595,0.6358220290786671,0.6190476190476191,0.5,
imagined,"A within-subj, random CV",True,76,42,0.5476190476190477,0.38673178723787444,0.7015411868036825,0.6190476190476191,0.5,
imagined,"A within-subj, random CV",True,78,42,0.4523809523809524,0.2984588131963176,0.6132682127621256,0.6190476190476191,0.5,
imagined,"A within-subj, random CV",True,80,42,0.40476190476190477,0.25629092548365795,0.5671791092799632,0.6190476190476191,0.5,
imagined,"A within-subj, random CV",True,81,42,0.7142857142857143,0.554161196692031,0.8428085332342546,0.6190476190476191,0.5,
imagined,"A within-subj, random CV",True,83,45,0.28888888888888886,0.16366256044568112,0.4431452770852318,0.6222222222222222,0.5111111111111111,
imagined,"A within-subj, random CV",True,86,45,0.4,0.25697589519263137,0.5566864875209978,0.6222222222222222,0.5111111111111111,
imagined,"A within-subj, random CV",True,87,42,0.42857142857142855,0.2772067477996278,0.5903887292371299,0.6190476190476191,0.5,
imagined,"A within-subj, random CV",True,90,42,0.42857142857142855,0.2772067477996278,0.5903887292371299,0.6190476190476191,0.5,
imagined,"A within-subj, random CV",True,94,42,0.4523809523809524,0.2984588131963176,0.6132682127621256,0.6190476190476191,0.5,
imagined,"A within-subj, random CV",True,96,45,0.5333333333333333,0.37872001608746436,0.6833991770025765,0.6222222222222222,0.5111111111111111,
imagined,"A within-subj, random CV",True,102,42,0.5714285714285714,0.40961127076287,0.7227932522003722,0.6190476190476191,0.5,
imagined,"A within-subj, random CV",True,103,45,0.4888888888888889,0.3370337483927935,0.6422596143299697,0.6222222222222222,0.5111111111111111,
imagined,"A within-subj, random CV",True,105,42,0.4523809523809524,0.2984588131963176,0.6132682127621256,0.6190476190476191,0.5,
imagined,"A within-subj, random CV",True,106,45,0.6,0.4433135124790022,0.7430241048073687,0.6222222222222222,0.5333333333333333,
imagined,"A within-subj, random CV",True,109,42,0.5238095238095238,0.3641779709213327,0.6799594911397739,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,1,45,0.4888888888888889,0.3370337483927935,0.6422596143299697,0.6222222222222222,0.5111111111111111,
imagined,"B within-subj, leave-run-out",True,2,42,0.5,0.3419475770509645,0.6580524229490354,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,4,42,0.5476190476190477,0.38673178723787444,0.7015411868036825,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,5,42,0.42857142857142855,0.2772067477996278,0.5903887292371299,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,6,42,0.47619047619047616,0.32004050886022595,0.6358220290786671,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,7,45,0.5777777777777777,0.42150328448812835,0.7234329717538803,0.6222222222222222,0.5111111111111111,
imagined,"B within-subj, leave-run-out",True,8,42,0.35714285714285715,0.21550774142578752,0.5197394416145378,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,9,42,0.47619047619047616,0.32004050886022595,0.6358220290786671,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,10,42,0.35714285714285715,0.21550774142578752,0.5197394416145378,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,13,42,0.5714285714285714,0.40961127076287,0.7227932522003722,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,14,42,0.5714285714285714,0.40961127076287,0.7227932522003722,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,19,42,0.5238095238095238,0.3641779709213327,0.6799594911397739,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,20,42,0.4523809523809524,0.2984588131963176,0.6132682127621256,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,22,45,0.3333333333333333,0.20000568801069493,0.48950363785836143,0.6222222222222222,0.5111111111111111,
imagined,"B within-subj, leave-run-out",True,25,42,0.47619047619047616,0.32004050886022595,0.6358220290786671,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,26,42,0.4523809523809524,0.2984588131963176,0.6132682127621256,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,27,42,0.5,0.3419475770509645,0.6580524229490354,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,30,45,0.4,0.25697589519263137,0.5566864875209978,0.6222222222222222,0.5333333333333333,
imagined,"B within-subj, leave-run-out",True,31,42,0.5714285714285714,0.40961127076287,0.7227932522003722,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,32,45,0.5111111111111111,0.35774038567003036,0.6629662516072066,0.6222222222222222,0.5333333333333333,
imagined,"B within-subj, leave-run-out",True,33,42,0.42857142857142855,0.2772067477996278,0.5903887292371299,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,35,45,0.4222222222222222,0.27656702824611973,0.5784967155118717,0.6222222222222222,0.5111111111111111,
imagined,"B within-subj, leave-run-out",True,36,42,0.40476190476190477,0.25629092548365795,0.5671791092799632,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,37,43,0.46511627906976744,0.31176187902234953,0.6234527398899243,0.627906976744186,0.5116279069767442,
imagined,"B within-subj, leave-run-out",True,39,42,0.5476190476190477,0.38673178723787444,0.7015411868036825,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,41,44,0.4772727272727273,0.324614216397083,0.6331024834071655,0.6136363636363636,0.5227272727272727,
imagined,"B within-subj, leave-run-out",True,43,42,0.5238095238095238,0.3641779709213327,0.6799594911397739,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,46,45,0.5555555555555556,0.3999734964036788,0.7035560761341417,0.6222222222222222,0.5111111111111111,
imagined,"B within-subj, leave-run-out",True,49,42,0.5952380952380952,0.43282089072003677,0.7437090745163419,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,50,42,0.5714285714285714,0.40961127076287,0.7227932522003722,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,51,45,0.6,0.4433135124790022,0.7430241048073687,0.6222222222222222,0.5333333333333333,
imagined,"B within-subj, leave-run-out",True,52,42,0.5476190476190477,0.38673178723787444,0.7015411868036825,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,54,42,0.47619047619047616,0.32004050886022595,0.6358220290786671,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,57,45,0.4888888888888889,0.3370337483927935,0.6422596143299697,0.6222222222222222,0.5333333333333333,
imagined,"B within-subj, leave-run-out",True,59,42,0.47619047619047616,0.32004050886022595,0.6358220290786671,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,60,42,0.42857142857142855,0.2772067477996278,0.5903887292371299,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,61,45,0.4666666666666667,0.3166008229974236,0.6212799839125356,0.6222222222222222,0.5111111111111111,
imagined,"B within-subj, leave-run-out",True,63,42,0.47619047619047616,0.32004050886022595,0.6358220290786671,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,66,45,0.5777777777777777,0.42150328448812835,0.7234329717538803,0.6222222222222222,0.5111111111111111,
imagined,"B within-subj, leave-run-out",True,68,42,0.5714285714285714,0.40961127076287,0.7227932522003722,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,69,42,0.5,0.3419475770509645,0.6580524229490354,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,70,42,0.5,0.3419475770509645,0.6580524229490354,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,73,42,0.5,0.3419475770509645,0.6580524229490354,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,76,42,0.5,0.3419475770509645,0.6580524229490354,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,78,42,0.5238095238095238,0.3641779709213327,0.6799594911397739,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,80,42,0.47619047619047616,0.32004050886022595,0.6358220290786671,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,81,42,0.5238095238095238,0.3641779709213327,0.6799594911397739,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,83,45,0.4222222222222222,0.27656702824611973,0.5784967155118717,0.6222222222222222,0.5111111111111111,
imagined,"B within-subj, leave-run-out",True,86,45,0.5333333333333333,0.37872001608746436,0.6833991770025765,0.6222222222222222,0.5111111111111111,
imagined,"B within-subj, leave-run-out",True,87,42,0.5,0.3419475770509645,0.6580524229490354,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,90,42,0.5476190476190477,0.38673178723787444,0.7015411868036825,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,94,42,0.38095238095238093,0.23572054686321633,0.5436325045021015,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,96,45,0.5111111111111111,0.35774038567003036,0.6629662516072066,0.6222222222222222,0.5111111111111111,
imagined,"B within-subj, leave-run-out",True,102,42,0.5952380952380952,0.43282089072003677,0.7437090745163419,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,103,45,0.4,0.25697589519263137,0.5566864875209978,0.6222222222222222,0.5111111111111111,
imagined,"B within-subj, leave-run-out",True,105,42,0.5,0.3419475770509645,0.6580524229490354,0.6190476190476191,0.5,
imagined,"B within-subj, leave-run-out",True,106,45,0.4222222222222222,0.27656702824611973,0.5784967155118717,0.6222222222222222,0.5333333333333333,
imagined,"B within-subj, leave-run-out",True,109,42,0.5,0.3419475770509645,0.6580524229490354,0.6190476190476191,0.5,
imagined,"C cross-subj, LOSO + align",True,1,45,0.4666666666666667,0.3166008229974236,0.6212799839125356,0.6222222222222222,,0.592
imagined,"C cross-subj, LOSO + align",True,2,42,0.40476190476190477,0.25629092548365795,0.5671791092799632,0.6190476190476191,,0.6093333333333333
imagined,"C cross-subj, LOSO + align",True,4,42,0.42857142857142855,0.2772067477996278,0.5903887292371299,0.6190476190476191,,0.6193333333333333
imagined,"C cross-subj, LOSO + align",True,5,42,0.47619047619047616,0.32004050886022595,0.6358220290786671,0.6190476190476191,,0.582
imagined,"C cross-subj, LOSO + align",True,6,42,0.38095238095238093,0.23572054686321633,0.5436325045021015,0.6190476190476191,,0.5886666666666667
imagined,"C cross-subj, LOSO + align",True,7,45,0.37777777777777777,0.23767824472779814,0.5345898873536272,0.6222222222222222,,0.578
imagined,"C cross-subj, LOSO + align",True,8,42,0.5,0.3419475770509645,0.6580524229490354,0.6190476190476191,,0.5833333333333334
imagined,"C cross-subj, LOSO + align",True,9,42,0.5952380952380952,0.43282089072003677,0.7437090745163419,0.6190476190476191,,0.5993333333333334
imagined,"C cross-subj, LOSO + align",True,10,42,0.47619047619047616,0.32004050886022595,0.6358220290786671,0.6190476190476191,,0.5973333333333334
imagined,"C cross-subj, LOSO + align",True,13,42,0.5,0.3419475770509645,0.6580524229490354,0.6190476190476191,,0.616
imagined,"C cross-subj, LOSO + align",True,14,42,0.5,0.3419475770509645,0.6580524229490354,0.6190476190476191,,0.5973333333333334
imagined,"C cross-subj, LOSO + align",True,19,42,0.2619047619047619,0.13861013208847037,0.4203966871176082,0.6190476190476191,,0.5946666666666667
imagined,"C cross-subj, LOSO + align",True,20,42,0.5,0.3419475770509645,0.6580524229490354,0.6190476190476191,,0.61
imagined,"C cross-subj, LOSO + align",True,22,45,0.4222222222222222,0.27656702824611973,0.5784967155118717,0.6222222222222222,,0.61
imagined,"C cross-subj, LOSO + align",True,25,42,0.5476190476190477,0.38673178723787444,0.7015411868036825,0.6190476190476191,,0.5693333333333334
imagined,"C cross-subj, LOSO + align",True,26,42,0.5,0.3419475770509645,0.6580524229490354,0.6190476190476191,,0.5653333333333334
imagined,"C cross-subj, LOSO + align",True,27,42,0.5,0.3419475770509645,0.6580524229490354,0.6190476190476191,,0.5693333333333334
imagined,"C cross-subj, LOSO + align",True,30,45,0.5333333333333333,0.37872001608746436,0.6833991770025765,0.6222222222222222,,0.5693333333333334
imagined,"C cross-subj, LOSO + align",True,31,42,0.4523809523809524,0.2984588131963176,0.6132682127621256,0.6190476190476191,,0.5773333333333334
imagined,"C cross-subj, LOSO + align",True,32,45,0.37777777777777777,0.23767824472779814,0.5345898873536272,0.6222222222222222,,0.5886666666666667
imagined,"C cross-subj, LOSO + align",True,33,42,0.42857142857142855,0.2772067477996278,0.5903887292371299,0.6190476190476191,,0.5886666666666667
imagined,"C cross-subj, LOSO + align",True,35,45,0.4,0.25697589519263137,0.5566864875209978,0.6222222222222222,,0.5693333333333334
imagined,"C cross-subj, LOSO + align",True,36,42,0.5,0.3419475770509645,0.6580524229490354,0.6190476190476191,,0.5913333333333334
imagined,"C cross-subj, LOSO + align",True,37,43,0.4883720930232558,0.3330513538648937,0.6453532269489863,0.627906976744186,,0.594
imagined,"C cross-subj, LOSO + align",True,39,42,0.42857142857142855,0.2772067477996278,0.5903887292371299,0.6190476190476191,,0.5826666666666667
imagined,"C cross-subj, LOSO + align",True,41,44,0.5454545454545454,0.3884721224729164,0.6960928864843264,0.6136363636363636,,0.5813333333333334
imagined,"C cross-subj, LOSO + align",True,43,42,0.5,0.3419475770509645,0.6580524229490354,0.6190476190476191,,0.5953333333333334
imagined,"C cross-subj, LOSO + align",True,46,45,0.4444444444444444,0.2964439238658582,0.6000265035963211,0.6222222222222222,,0.5813333333333334
imagined,"C cross-subj, LOSO + align",True,49,42,0.47619047619047616,0.32004050886022595,0.6358220290786671,0.6190476190476191,,0.6013333333333334
imagined,"C cross-subj, LOSO + align",True,50,42,0.5952380952380952,0.43282089072003677,0.7437090745163419,0.6190476190476191,,0.5606666666666666
imagined,"C cross-subj, LOSO + align",True,51,45,0.4,0.25697589519263137,0.5566864875209978,0.6222222222222222,,0.594
imagined,"C cross-subj, LOSO + align",True,52,42,0.5238095238095238,0.3641779709213327,0.6799594911397739,0.6190476190476191,,0.5906666666666667
imagined,"C cross-subj, LOSO + align",True,54,42,0.5,0.3419475770509645,0.6580524229490354,0.6190476190476191,,0.5973333333333334
imagined,"C cross-subj, LOSO + align",True,57,45,0.5333333333333333,0.37872001608746436,0.6833991770025765,0.6222222222222222,,0.5693333333333334
imagined,"C cross-subj, LOSO + align",True,59,42,0.5476190476190477,0.38673178723787444,0.7015411868036825,0.6190476190476191,,0.576
imagined,"C cross-subj, LOSO + align",True,60,42,0.4523809523809524,0.2984588131963176,0.6132682127621256,0.6190476190476191,,0.5766666666666667
imagined,"C cross-subj, LOSO + align",True,61,45,0.4666666666666667,0.3166008229974236,0.6212799839125356,0.6222222222222222,,0.5866666666666667
imagined,"C cross-subj, LOSO + align",True,63,42,0.47619047619047616,0.32004050886022595,0.6358220290786671,0.6190476190476191,,0.584
imagined,"C cross-subj, LOSO + align",True,66,45,0.5333333333333333,0.37872001608746436,0.6833991770025765,0.6222222222222222,,0.5766666666666667
imagined,"C cross-subj, LOSO + align",True,68,42,0.5714285714285714,0.40961127076287,0.7227932522003722,0.6190476190476191,,0.58
imagined,"C cross-subj, LOSO + align",True,69,42,0.40476190476190477,0.25629092548365795,0.5671791092799632,0.6190476190476191,,0.6153333333333333
imagined,"C cross-subj, LOSO + align",True,70,42,0.47619047619047616,0.32004050886022595,0.6358220290786671,0.6190476190476191,,0.6006666666666667
imagined,"C cross-subj, LOSO + align",True,73,42,0.38095238095238093,0.23572054686321633,0.5436325045021015,0.6190476190476191,,0.5893333333333334
imagined,"C cross-subj, LOSO + align",True,76,42,0.5714285714285714,0.40961127076287,0.7227932522003722,0.6190476190476191,,0.582
imagined,"C cross-subj, LOSO + align",True,78,42,0.7142857142857143,0.554161196692031,0.8428085332342546,0.6190476190476191,,0.6013333333333334
imagined,"C cross-subj, LOSO + align",True,80,42,0.42857142857142855,0.2772067477996278,0.5903887292371299,0.6190476190476191,,0.5613333333333334
imagined,"C cross-subj, LOSO + align",True,81,42,0.47619047619047616,0.32004050886022595,0.6358220290786671,0.6190476190476191,,0.618
imagined,"C cross-subj, LOSO + align",True,83,45,0.5777777777777777,0.42150328448812835,0.7234329717538803,0.6222222222222222,,0.5913333333333334
imagined,"C cross-subj, LOSO + align",True,86,45,0.5333333333333333,0.37872001608746436,0.6833991770025765,0.6222222222222222,,0.5733333333333334
imagined,"C cross-subj, LOSO + align",True,87,42,0.5238095238095238,0.3641779709213327,0.6799594911397739,0.6190476190476191,,0.5806666666666667
imagined,"C cross-subj, LOSO + align",True,90,42,0.5476190476190477,0.38673178723787444,0.7015411868036825,0.6190476190476191,,0.57
imagined,"C cross-subj, LOSO + align",True,94,42,0.5238095238095238,0.3641779709213327,0.6799594911397739,0.6190476190476191,,0.6
imagined,"C cross-subj, LOSO + align",True,96,45,0.4666666666666667,0.3166008229974236,0.6212799839125356,0.6222222222222222,,0.61
imagined,"C cross-subj, LOSO + align",True,102,42,0.5714285714285714,0.40961127076287,0.7227932522003722,0.6190476190476191,,0.5993333333333334
imagined,"C cross-subj, LOSO + align",True,103,45,0.5111111111111111,0.35774038567003036,0.6629662516072066,0.6222222222222222,,0.5733333333333334
imagined,"C cross-subj, LOSO + align",True,105,42,0.47619047619047616,0.32004050886022595,0.6358220290786671,0.6190476190476191,,0.5946666666666667
imagined,"C cross-subj, LOSO + align",True,106,45,0.6,0.4433135124790022,0.7430241048073687,0.6222222222222222,,0.5933333333333334
imagined,"C cross-subj, LOSO + align",True,109,42,0.4523809523809524,0.2984588131963176,0.6132682127621256,0.6190476190476191,,0.5953333333333334
imagined,D LOSO + 16 calib trials,True,1,29,0.4482758620689655,0.2644553037067049,0.6430612891960847,0.6551724137931034,,0.5926666666666667
imagined,D LOSO + 16 calib trials,True,2,26,0.4230769230769231,0.23352198312744346,0.6308196190760333,0.6538461538461539,,0.606
imagined,D LOSO + 16 calib trials,True,4,26,0.34615384615384615,0.17214413800566644,0.5566719260423902,0.6538461538461539,,0.6113333333333333
imagined,D LOSO + 16 calib trials,True,5,26,0.46153846153846156,0.26587121742295106,0.6662917815247077,0.6538461538461539,,0.572
imagined,D LOSO + 16 calib trials,True,6,26,0.3076923076923077,0.14325999792770355,0.5178964364457416,0.6538461538461539,,0.5906666666666667
imagined,D LOSO + 16 calib trials,True,7,29,0.3103448275862069,0.15284593960863155,0.50832335380999,0.6551724137931034,,0.584
imagined,D LOSO + 16 calib trials,True,8,26,0.5384615384615384,0.33370821847529225,0.7341287825770489,0.6538461538461539,,0.5846666666666667
imagined,D LOSO + 16 calib trials,True,9,26,0.6153846153846154,0.40570753529859144,0.7977397563449796,0.6538461538461539,,0.6026666666666667
imagined,D LOSO + 16 calib trials,True,10,26,0.5,0.2992721794415965,0.7007278205584035,0.6538461538461539,,0.6046666666666667
imagined,D LOSO + 16 calib trials,True,13,26,0.46153846153846156,0.26587121742295106,0.6662917815247077,0.6538461538461539,,0.6133333333333333
imagined,D LOSO + 16 calib trials,True,14,26,0.5384615384615384,0.33370821847529225,0.7341287825770489,0.6538461538461539,,0.5986666666666667
imagined,D LOSO + 16 calib trials,True,19,26,0.2692307692307692,0.11573221329150399,0.47787478969383146,0.6538461538461539,,0.5933333333333334
imagined,D LOSO + 16 calib trials,True,20,26,0.4230769230769231,0.23352198312744346,0.6308196190760333,0.6538461538461539,,0.6046666666666667
imagined,D LOSO + 16 calib trials,True,22,29,0.5862068965517241,0.38936279139690627,0.7647597902471015,0.6551724137931034,,0.6066666666666667
imagined,D LOSO + 16 calib trials,True,25,26,0.5384615384615384,0.33370821847529225,0.7341287825770489,0.6538461538461539,,0.57
imagined,D LOSO + 16 calib trials,True,26,26,0.4230769230769231,0.23352198312744346,0.6308196190760333,0.6538461538461539,,0.5666666666666667
imagined,D LOSO + 16 calib trials,True,27,26,0.6153846153846154,0.40570753529859144,0.7977397563449796,0.6538461538461539,,0.5773333333333334
imagined,D LOSO + 16 calib trials,True,30,29,0.5172413793103449,0.32531499636145644,0.7055144170481589,0.6551724137931034,,0.5666666666666667
imagined,D LOSO + 16 calib trials,True,31,26,0.3076923076923077,0.14325999792770355,0.5178964364457416,0.6538461538461539,,0.5813333333333334
imagined,D LOSO + 16 calib trials,True,32,29,0.3448275862068966,0.17938364923511183,0.5433057276679433,0.6551724137931034,,0.5933333333333334
imagined,D LOSO + 16 calib trials,True,33,26,0.2692307692307692,0.11573221329150399,0.47787478969383146,0.6538461538461539,,0.5933333333333334
imagined,D LOSO + 16 calib trials,True,35,29,0.3793103448275862,0.20686869948650707,0.5773953593355988,0.6551724137931034,,0.5706666666666667
imagined,D LOSO + 16 calib trials,True,36,26,0.46153846153846156,0.26587121742295106,0.6662917815247077,0.6538461538461539,,0.586
imagined,D LOSO + 16 calib trials,True,37,27,0.4444444444444444,0.25479880663173776,0.6467357696779945,0.6666666666666666,,0.5973333333333334
imagined,D LOSO + 16 calib trials,True,39,26,0.38461538461538464,0.20226024365502038,0.5942924647014085,0.6538461538461539,,0.5893333333333334
imagined,D LOSO + 16 calib trials,True,41,28,0.5357142857142857,0.33869907611460004,0.7248914397034039,0.6428571428571429,,0.5786666666666667
imagined,D LOSO + 16 calib trials,True,43,26,0.34615384615384615,0.17214413800566644,0.5566719260423902,0.6538461538461539,,0.588
imagined,D LOSO + 16 calib trials,True,46,29,0.3448275862068966,0.17938364923511183,0.5433057276679433,0.6551724137931034,,0.5793333333333334
imagined,D LOSO + 16 calib trials,True,49,26,0.46153846153846156,0.26587121742295106,0.6662917815247077,0.6538461538461539,,0.6
imagined,D LOSO + 16 calib trials,True,50,26,0.5384615384615384,0.33370821847529225,0.7341287825770489,0.6538461538461539,,0.5653333333333334
imagined,D LOSO + 16 calib trials,True,51,29,0.41379310344827586,0.23524020975289847,0.6106372086030938,0.6551724137931034,,0.6053333333333333
imagined,D LOSO + 16 calib trials,True,52,26,0.6153846153846154,0.40570753529859144,0.7977397563449796,0.6538461538461539,,0.5746666666666667
imagined,D LOSO + 16 calib trials,True,54,26,0.5,0.2992721794415965,0.7007278205584035,0.6538461538461539,,0.594
imagined,D LOSO + 16 calib trials,True,57,29,0.6206896551724138,0.4226046406644011,0.7931313005134929,0.6551724137931034,,0.5586666666666666
imagined,D LOSO + 16 calib trials,True,59,26,0.5384615384615384,0.33370821847529225,0.7341287825770489,0.6538461538461539,,0.572
imagined,D LOSO + 16 calib trials,True,60,26,0.5384615384615384,0.33370821847529225,0.7341287825770489,0.6538461538461539,,0.576
imagined,D LOSO + 16 calib trials,True,61,29,0.3448275862068966,0.17938364923511183,0.5433057276679433,0.6551724137931034,,0.584
imagined,D LOSO + 16 calib trials,True,63,26,0.38461538461538464,0.20226024365502038,0.5942924647014085,0.6538461538461539,,0.586
imagined,D LOSO + 16 calib trials,True,66,29,0.5172413793103449,0.32531499636145644,0.7055144170481589,0.6551724137931034,,0.582
imagined,D LOSO + 16 calib trials,True,68,26,0.5384615384615384,0.33370821847529225,0.7341287825770489,0.6538461538461539,,0.576
imagined,D LOSO + 16 calib trials,True,69,26,0.34615384615384615,0.17214413800566644,0.5566719260423902,0.6538461538461539,,0.6113333333333333
imagined,D LOSO + 16 calib trials,True,70,26,0.5384615384615384,0.33370821847529225,0.7341287825770489,0.6538461538461539,,0.598
imagined,D LOSO + 16 calib trials,True,73,26,0.46153846153846156,0.26587121742295106,0.6662917815247077,0.6538461538461539,,0.596
imagined,D LOSO + 16 calib trials,True,76,26,0.6153846153846154,0.40570753529859144,0.7977397563449796,0.6538461538461539,,0.5806666666666667
imagined,D LOSO + 16 calib trials,True,78,26,0.6153846153846154,0.40570753529859144,0.7977397563449796,0.6538461538461539,,0.5973333333333334
imagined,D LOSO + 16 calib trials,True,80,26,0.5,0.2992721794415965,0.7007278205584035,0.6538461538461539,,0.5653333333333334
imagined,D LOSO + 16 calib trials,True,81,26,0.6153846153846154,0.40570753529859144,0.7977397563449796,0.6538461538461539,,0.6126666666666667
imagined,D LOSO + 16 calib trials,True,83,29,0.41379310344827586,0.23524020975289847,0.6106372086030938,0.6551724137931034,,0.5773333333333334
imagined,D LOSO + 16 calib trials,True,86,29,0.5862068965517241,0.38936279139690627,0.7647597902471015,0.6551724137931034,,0.572
imagined,D LOSO + 16 calib trials,True,87,26,0.5384615384615384,0.33370821847529225,0.7341287825770489,0.6538461538461539,,0.5726666666666667
imagined,D LOSO + 16 calib trials,True,90,26,0.5769230769230769,0.3691803809239666,0.7664780168725565,0.6538461538461539,,0.5753333333333334
imagined,D LOSO + 16 calib trials,True,94,26,0.6153846153846154,0.40570753529859144,0.7977397563449796,0.6538461538461539,,0.5986666666666667
imagined,D LOSO + 16 calib trials,True,96,29,0.41379310344827586,0.23524020975289847,0.6106372086030938,0.6551724137931034,,0.6026666666666667
imagined,D LOSO + 16 calib trials,True,102,26,0.5384615384615384,0.33370821847529225,0.7341287825770489,0.6538461538461539,,0.6033333333333334
imagined,D LOSO + 16 calib trials,True,103,29,0.5517241379310345,0.3569387108039151,0.735544696293295,0.6551724137931034,,0.5773333333333334
imagined,D LOSO + 16 calib trials,True,105,26,0.5,0.2992721794415965,0.7007278205584035,0.6538461538461539,,0.5946666666666667
imagined,D LOSO + 16 calib trials,True,106,29,0.5862068965517241,0.38936279139690627,0.7647597902471015,0.6551724137931034,,0.5953333333333334
imagined,D LOSO + 16 calib trials,True,109,26,0.4230769230769231,0.23352198312744346,0.6308196190760333,0.6538461538461539,,0.6026666666666667
executed,"A within-subj, random CV",False,1,45,0.7111111111111111,0.5568547229147682,0.8363374395543188,0.6222222222222222,0.5111111111111111,
executed,"A within-subj, random CV",False,2,42,0.5952380952380952,0.43282089072003677,0.7437090745163419,0.6190476190476191,0.5,
executed,"A within-subj, random CV",False,4,42,0.5952380952380952,0.43282089072003677,0.7437090745163419,0.6190476190476191,0.5,
executed,"A within-subj, random CV",False,5,42,0.6666666666666666,0.5045125357367691,0.8043319519634817,0.6190476190476191,0.5,
